Customer_ID,cluster_kmeans,dist_to_centroid,Age,Gender,Married,Dependents,Contract,Tenure_in_Months,Offer,Payment_Method,Monthly_Charge,Total_Charges,Avg_Monthly_GB_Download,Total_Long_Distance_Charges,Total_Revenue,Internet_Service,Streaming_TV,Streaming_Movies,Streaming_Music,Premium_Tech_Support,Device_Protection_Plan,Online_Security,Online_Backup,Referred_a_Friend,Number_of_Referrals,Satisfaction_Score,Unlimited_Data,Paperless_Billing,tenure_bucket,avg_revenue_per_month,total_spend_ratio,is_high_spender,num_services,monthly_charge_x_tenure,log_total_revenue
3312-ZWLGF,2,1514.5773374492358,69,Male,1,0,Month-to-Month,29,No Offer,Bank Withdrawal,79.3,2414.55,2,305.95,2720.5,1,0,0,0,1,0,0,0,0,0,5,1,1,24-48 Months,93.8103448275862,0.8875390553207132,0,2,2299.7,7.908938477874255
4079-VTGLK,2,1087.6387042124763,77,Male,1,0,Two Year,30,No Offer,Bank Withdrawal,74.85,2181.75,8,1215.0,3396.75,1,1,1,0,0,1,0,0,1,7,5,1,0,24-48 Months,113.225,0.6423051446235372,0,4,2245.5,8.130868726835457
7858-GTZSP,0,800.6237094984313,33,Female,0,0,Month-to-Month,12,Offer D,Bank Withdrawal,86.55,1066.9,25,225.0,1401.9,1,0,1,1,0,0,0,0,0,0,5,0,1,12-24 Months,116.825,0.7610385904843427,1,3,1038.6,7.246296801724727
2639-UGMAZ,2,985.8108310168898,73,Male,0,0,One Year,71,Offer A,Bank Withdrawal,56.45,3985.35,20,0.0,3985.35,1,1,1,1,0,0,1,1,0,0,3,1,1,48+ Months,56.131690140845066,1.0,0,6,4007.9500000000003,8.290631304243542
2750-BJLSB,2,2410.4299856390653,32,Female,0,0,One Year,47,Offer B,Bank Withdrawal,103.7,4730.6,13,115.15,4845.75,1,1,1,1,1,1,1,0,0,0,4,1,1,24-48 Months,103.10106382978724,0.9762369086312749,1,7,4873.900000000001,8.486063656219317
1732-FEKLD,1,1477.3387430528574,30,Female,0,0,One Year,54,Offer B,Bank Withdrawal,94.75,5121.75,30,2033.1,7224.85,1,1,0,0,0,1,0,1,0,0,4,0,1,48+ Months,133.79351851851854,0.7089074513657723,1,4,5116.5,8.885420153119584
4659-NZRUF,2,2174.292143166721,64,Female,0,0,Month-to-Month,19,Offer D,Bank Withdrawal,95.15,1789.25,17,624.53,2533.78,1,0,1,1,0,0,1,1,0,0,3,0,1,12-24 Months,133.35684210526315,0.7061583878631925,1,5,1807.8500000000001,7.837862127249385
4013-GUXND,0,1181.5587324355438,37,Male,0,0,Month-to-Month,1,Offer E,Credit Card,20.8,20.8,0,48.14,68.94,0,0,0,0,0,0,0,0,0,0,4,0,0,0-12 Months,68.94,0.3017116333043226,0,0,20.8,4.24763773163523
7668-XCFYV,0,1525.2943430493156,77,Female,1,0,Month-to-Month,17,No Offer,Bank Withdrawal,92.55,1614.7,20,65.11,1679.81,1,1,1,0,0,0,0,0,1,9,3,1,1,12-24 Months,98.81235294117647,0.9612396640096202,1,3,1573.35,7.427031099060926
8651-ENBZX,1,781.1791462624433,68,Female,0,0,One Year,60,No Offer,Bank Withdrawal,106.0,6441.4,17,2063.4,8614.8,1,1,1,0,1,1,0,0,0,0,3,0,1,48+ Months,143.57999999999998,0.7477132376839857,1,5,6360.0,9.061353005939138
6981-TDRFT,2,1822.7072896292514,25,Male,1,1,One Year,44,No Offer,Bank Withdrawal,54.3,2317.1,69,0.0,2327.1,1,1,1,1,1,1,0,0,1,1,5,0,1,24-48 Months,52.88863636363636,0.9957028060676378,0,6,2389.2,7.752807763255236
7765-LWVVH,1,862.9371020245653,39,Female,1,1,Two Year,72,No Offer,Bank Withdrawal,95.1,6843.15,19,1349.28,8192.43,1,1,0,0,0,0,1,1,1,8,3,1,1,48+ Months,113.78375,0.8353016138068924,1,4,6847.2,9.011087892592245
7696-CFTAT,0,228.1908316175618,24,Male,1,1,Two Year,37,No Offer,Bank Withdrawal,19.8,726.1,0,303.77,1029.87,0,0,0,0,0,0,0,0,0,0,3,0,0,24-48 Months,27.83432432432432,0.7050404419975338,0,0,732.6,6.938158384893182
4611-ANLQC,2,807.0980890736121,31,Female,1,0,One Year,60,Offer B,Bank Withdrawal,50.05,2911.5,4,0.0,2911.5,1,0,1,1,0,1,1,1,1,7,3,1,0,48+ Months,48.525,1.0,0,6,3003.0,7.976767097873956
7129-CAKJW,0,1658.4268387219117,62,Female,0,0,Month-to-Month,17,Offer D,Bank Withdrawal,80.05,1345.65,29,764.32,2109.97,1,0,0,0,0,1,0,0,0,0,5,1,0,12-24 Months,124.11588235294117,0.6377578828134999,1,2,1360.85,7.654902836473062
2397-BRLOM,0,56.92011957613295,67,Male,1,0,Month-to-Month,8,No Offer,Credit Card,80.45,583.45,2,215.92,799.37,1,1,0,0,0,0,0,0,1,2,1,1,1,0-12 Months,99.92125,0.7298872862379124,1,2,643.6,6.685074120747768
3197-NNYNB,1,970.0850855010231,47,Male,0,0,Two Year,65,Offer B,Credit Card,105.1,6631.85,30,1803.75,8435.6,1,1,1,1,0,1,0,1,0,0,3,1,0,48+ Months,129.77846153846156,0.7861740717909811,1,6,6831.5,9.040334662824826
0139-IVFJG,0,928.3835401436354,19,Female,1,0,Month-to-Month,2,No Offer,Bank Withdrawal,90.35,190.5,53,9.3,199.8,1,1,0,0,0,0,1,1,1,10,3,1,0,0-12 Months,99.9,0.9534534534534534,1,4,180.7,5.302309387817574
5167-GBFRE,0,1082.1537492248399,73,Male,0,0,Month-to-Month,4,Offer E,Bank Withdrawal,25.2,102.5,19,0.0,102.5,1,0,0,0,0,0,0,0,0,0,3,1,1,0-12 Months,25.625,1.0,0,1,100.8,4.639571612705423
3070-DVEYC,0,159.67274262706678,78,Male,0,0,Month-to-Month,7,No Offer,Credit Card,73.75,545.15,7,226.8,771.95,1,0,0,0,0,0,0,0,0,0,2,1,0,0-12 Months,110.27857142857144,0.7061985879914502,0,1,516.25,6.650214363442343
0396-HUJBP,0,1102.8497284727373,34,Female,0,0,Month-to-Month,2,No Offer,Credit Card,19.3,44.4,0,99.82,144.22,0,0,0,0,0,0,0,0,0,0,3,0,0,0-12 Months,72.11,0.307862987103037,0,0,38.6,4.978249833952101
0813-TAXXS,2,2689.0562889322764,48,Male,0,0,Two Year,55,No Offer,Bank Withdrawal,77.8,4323.35,23,1446.5,5769.85,1,1,1,1,0,1,0,0,0,0,5,1,1,48+ Months,104.90636363636364,0.7493002417740496,0,5,4279.0,8.660574662344057
0811-GSDTP,0,593.2116269680196,50,Female,0,1,Month-to-Month,13,No Offer,Bank Withdrawal,30.15,382.2,19,0.0,392.2,1,0,0,0,0,0,0,1,0,0,5,0,0,12-24 Months,30.16923076923077,0.974502804691484,0,2,391.95,5.974318388273011
9522-BNTHX,0,1827.9259836109372,72,Female,0,0,Two Year,34,No Offer,Bank Withdrawal,56.25,1765.95,28,0.0,1765.95,1,1,1,0,0,1,0,1,0,0,3,1,1,24-48 Months,51.93970588235294,1.0,0,5,1912.5,7.477010175371521
9242-TKFSV,2,2248.653422484216,53,Male,1,0,Two Year,72,Offer A,Credit Card,65.1,4754.3,15,0.0,4754.3,1,1,1,1,1,1,1,1,1,7,4,1,1,48+ Months,66.03194444444445,1.0,0,8,4687.2,8.467015064471957
8993-PHFWD,0,1146.7824117656255,62,Female,0,0,Month-to-Month,3,No Offer,Bank Withdrawal,25.25,58.9,27,0.0,58.9,1,0,0,0,0,0,0,0,0,0,1,1,0,0-12 Months,19.633333333333333,1.0,0,1,75.75,4.092676505121403
6481-LXPWL,0,2167.476108426737,61,Male,1,1,One Year,56,No Offer,Credit Card,36.1,1971.5,28,0.0,2031.5,1,0,0,0,0,1,0,1,1,1,3,0,1,48+ Months,36.276785714285715,0.9704651735171056,0,3,2021.6000000000001,7.617021841421965
0547-HURJB,0,658.6320370567378,19,Male,0,1,Month-to-Month,12,Offer D,Credit Card,21.05,235.8,0,232.56,468.36,0,0,0,0,0,0,0,0,0,0,3,0,0,12-24 Months,39.03,0.5034588777863183,0,0,252.60000000000002,6.151370064617605
4361-BKAXE,2,2694.7760818090237,23,Female,0,0,Month-to-Month,41,Offer B,Bank Withdrawal,114.5,4527.45,59,883.96,5411.41,1,1,1,1,1,1,1,1,0,0,1,1,1,24-48 Months,131.98560975609755,0.836648858615407,1,8,4694.5,8.596449743996976
5240-CAOYT,1,2209.678133282022,30,Female,0,0,Month-to-Month,57,No Offer,Bank Withdrawal,87.55,4884.85,41,1611.39,6494.41,1,0,0,0,1,0,1,1,0,0,3,1,1,48+ Months,113.93701754385965,0.7521622441453497,1,4,4990.349999999999,8.77885105259351
3714-XPXBW,2,507.8693987233444,43,Female,0,0,Month-to-Month,37,No Offer,Credit Card,78.9,2976.95,4,1569.17,4576.12,1,1,0,0,1,1,1,1,0,0,4,0,1,24-48 Months,123.67891891891891,0.6505401956242406,0,6,2919.3,8.42882525835671
6599-CEBNN,2,1476.5611702755562,63,Female,0,0,Month-to-Month,34,Offer C,Credit Card,73.95,2524.45,14,52.7,2577.15,1,0,0,0,0,0,0,1,0,0,3,1,1,24-48 Months,75.7985294117647,0.9795510544593833,0,2,2514.3,7.854827366445727
9488-FYQAU,1,335.3892536645699,64,Female,1,0,Two Year,63,No Offer,Bank Withdrawal,109.25,6841.4,23,672.21,7513.61,1,1,1,1,1,1,0,1,1,8,4,1,1,48+ Months,119.26365079365078,0.9105343503322637,1,7,6882.75,8.924604404632834
8914-RBTSB,2,642.5919157999144,62,Male,1,0,Month-to-Month,31,No Offer,Bank Withdrawal,93.8,3019.5,17,65.72,3135.22,1,1,0,0,0,1,0,1,1,1,1,0,0,24-48 Months,101.13612903225805,0.9630903094519684,1,4,2907.7999999999997,8.050773532070911
1963-VAUKV,0,1203.2798148570464,31,Female,0,0,Month-to-Month,1,Offer E,Mailed Check,20.4,20.4,0,22.12,42.52,0,0,0,0,0,0,0,0,0,0,3,0,0,0-12 Months,42.52,0.47977422389463775,0,0,20.4,3.773220602547687
7217-JYHOQ,2,2056.943500560197,30,Male,1,1,Month-to-Month,24,No Offer,Credit Card,70.3,1706.45,26,1069.68,2776.13,1,0,1,1,1,0,1,1,1,6,3,1,1,24-48 Months,115.67208333333333,0.6146866321101677,0,6,1687.1999999999998,7.92917329931877
7657-DYEPJ,2,1296.6837597123897,73,Male,0,0,One Year,38,Offer C,Credit Card,70.15,2497.35,30,218.5,2715.85,1,1,0,0,1,1,0,1,0,0,3,1,1,24-48 Months,71.46973684210526,0.9195463666991918,0,5,2665.7000000000003,7.907228399952388
9372-TXXPS,2,2171.357282100281,49,Female,1,0,Two Year,60,Offer B,Bank Withdrawal,59.85,3483.45,21,2484.0,5967.45,1,0,0,0,1,0,1,1,1,7,3,1,0,48+ Months,99.4575,0.5837417992609909,0,4,3591.0,8.694242541185771
1291-CUOCY,1,1932.7741796657556,55,Male,1,0,Two Year,72,No Offer,Credit Card,110.6,7962.2,18,311.04,8273.24,1,1,1,1,1,1,0,1,1,7,3,1,1,48+ Months,114.9061111111111,0.962404088361996,1,7,7963.2,9.020902353127145
1845-CSBRZ,2,1804.992822367403,71,Female,1,1,Two Year,22,Offer D,Bank Withdrawal,85.35,1961.6,27,884.18,2845.78,1,1,0,0,0,0,0,0,1,7,5,1,0,12-24 Months,129.35363636363638,0.6893013514748153,1,2,1877.6999999999998,7.953943809968374
6647-ZEDXT,2,163.6202610494281,19,Female,0,0,One Year,30,No Offer,Credit Card,110.45,3327.05,27,394.8,3721.85,1,1,1,1,1,1,0,1,0,0,4,1,0,24-48 Months,124.06166666666667,0.893923720730282,1,7,3313.5,8.222244782972412
9058-HRZSV,1,562.2859519689418,77,Female,1,0,One Year,65,No Offer,Bank Withdrawal,94.4,6126.15,25,2490.8,8616.95,1,0,1,1,0,1,1,1,1,2,4,1,0,48+ Months,132.56846153846155,0.7109418065556837,1,6,6136.0,9.061602516348788
0988-AADSA,1,1390.5530491614309,40,Female,1,1,Two Year,72,Offer A,Bank Withdrawal,80.85,5824.75,15,699.84,6534.59,1,0,1,1,1,1,1,1,1,5,4,0,0,48+ Months,90.75819444444444,0.891371914687838,1,7,5821.2,8.785017905074097
8229-TNIQA,0,799.9974885685756,36,Female,0,0,Month-to-Month,4,Offer E,Credit Card,45.3,196.95,20,159.6,356.55,1,0,0,0,0,0,0,0,0,0,2,1,1,0-12 Months,89.1375,0.5523769457299116,0,1,181.2,5.879275212494405
8050-WYBND,0,530.1735759297003,55,Female,0,1,One Year,22,No Offer,Credit Card,49.45,1031.4,29,0.0,1031.4,1,1,1,1,0,1,0,0,0,0,3,1,1,12-24 Months,46.88181818181818,1.0,0,5,1087.9,6.939641467844459
9027-YFHQJ,0,729.6974242923407,26,Male,0,0,Month-to-Month,7,Offer E,Bank Withdrawal,25.05,152.95,0,315.91,468.86,0,0,0,0,0,0,0,0,0,0,5,0,1,0-12 Months,66.98,0.3262167811286951,0,0,175.35,6.152434777990901
6051-PTVNS,0,1696.8679201987939,31,Female,1,1,One Year,55,Offer B,Credit Card,19.15,998.1,0,1523.5,2521.6,0,0,0,0,0,0,0,0,0,0,3,0,0,48+ Months,45.847272727272724,0.395820114213198,0,0,1053.25,7.833045394653093
0621-CXBKL,0,888.8218702096674,62,Female,0,0,Two Year,53,Offer B,Mailed Check,18.7,1005.7,0,546.96,1552.66,0,0,0,0,0,0,0,0,0,0,5,0,0,48+ Months,29.29547169811321,0.6477271263509075,0,0,991.0999999999999,7.348368716770731
4374-YMUSQ,2,1467.576260843113,64,Male,0,0,One Year,34,Offer C,Credit Card,116.25,3899.05,13,761.94,4660.99,1,1,1,1,1,1,1,1,0,0,3,1,0,24-48 Months,137.0879411764706,0.8365282911999383,1,8,3952.5,8.447197674591257
5438-QMDDL,0,799.7789806376654,20,Female,1,0,Month-to-Month,19,No Offer,Credit Card,59.8,1130.85,48,157.7,1288.55,1,0,1,1,0,0,0,1,1,3,3,1,1,12-24 Months,67.81842105263158,0.8776143727445578,0,4,1136.2,7.162048599288562
3096-IZETN,0,763.0251466746395,32,Female,0,0,Month-to-Month,12,Offer D,Bank Withdrawal,78.1,947.3,18,510.6,1457.9,1,0,1,1,0,0,0,0,0,0,3,1,0,12-24 Months,121.49166666666667,0.649770217436038,0,3,937.1999999999999,7.28543800607785
8008-ESFLK,1,1643.7780636043562,43,Female,1,0,One Year,53,No Offer,Bank Withdrawal,110.5,5835.5,25,354.04,6189.54,1,1,1,1,1,1,1,1,1,1,3,1,0,48+ Months,116.78377358490566,0.9428002727181665,1,8,5856.5,8.73077759935348
5228-EXCET,0,615.4394828853265,40,Male,0,0,Month-to-Month,13,No Offer,Bank Withdrawal,80.85,1008.7,20,163.02,1171.72,1,0,1,1,0,0,0,0,0,0,1,1,1,12-24 Months,90.13230769230769,0.8608711978971085,1,3,1051.05,7.067081115981775
4397-FRLTA,0,1009.2774427678869,35,Female,0,0,Month-to-Month,4,Offer E,Credit Card,20.15,84.5,0,130.16,214.66,0,0,0,0,0,0,0,0,0,0,4,0,0,0-12 Months,53.665,0.3936457653964409,0,0,80.6,5.373703093453926
6048-NJXHX,0,1397.6074959761008,21,Male,1,0,Two Year,41,Offer B,Bank Withdrawal,19.75,899.45,0,1453.86,2353.31,0,0,0,0,0,0,0,0,1,1,4,0,1,24-48 Months,57.39780487804878,0.3822063391563373,0,0,809.75,7.764002969888925
5982-FPVQN,2,1417.3010748217064,40,Female,1,1,Month-to-Month,37,No Offer,Bank Withdrawal,95.15,3532.85,15,1518.11,5050.96,1,0,1,1,0,1,0,1,1,2,3,1,1,24-48 Months,136.51243243243243,0.6994412943282069,1,5,3520.55,8.527531565782663
5232-NXPAY,2,290.4259309558263,33,Female,0,0,Two Year,47,Offer B,Credit Card,74.45,3510.3,12,163.09,3673.39,1,1,1,1,1,1,0,0,0,0,3,1,0,24-48 Months,78.15723404255318,0.9556023182945454,0,6,3499.15,8.209142411475113
5129-JLPIS,2,1054.4599482406086,27,Male,0,0,Month-to-Month,25,No Offer,Bank Withdrawal,105.5,2686.05,48,260.0,2946.05,1,1,1,1,1,1,1,0,0,0,3,1,1,24-48 Months,117.84200000000001,0.9117462364861425,1,7,2637.5,7.988559949000282
9497-QCMMS,0,1071.515768846607,73,Male,0,0,Month-to-Month,1,Offer E,Bank Withdrawal,93.55,93.55,6,30.17,123.72,1,1,1,0,0,0,0,0,0,0,1,1,1,0-12 Months,123.72,0.7561429033301003,1,3,93.55,4.826071224749521
4933-BSAIP,0,1042.4542826601164,39,Female,1,0,Two Year,40,No Offer,Credit Card,19.1,780.1,0,1254.8,1989.3,0,0,0,0,0,0,0,0,1,1,3,0,0,24-48 Months,49.7325,0.39214799175589404,0,0,764.0,7.596040660125174
4250-FDVOU,0,536.8230347124359,44,Female,0,0,Month-to-Month,6,Offer E,Bank Withdrawal,56.25,389.1,22,103.08,492.18,1,0,0,0,0,0,1,1,0,0,1,1,0,0-12 Months,82.03,0.7905644276484214,0,3,337.5,6.20087421896755
2924-KHUVI,1,314.3666148167731,28,Male,1,0,One Year,56,No Offer,Bank Withdrawal,100.55,5514.95,48,2626.4,8141.35,1,1,1,1,0,0,1,0,1,7,3,1,1,48+ Months,145.38125,0.6773999398134215,1,5,5630.8,9.004834115120095
4800-CZMPC,2,2969.050129497412,24,Female,1,0,One Year,48,Offer B,Credit Card,103.25,5037.55,47,305.28,5342.83,1,1,1,1,0,0,1,1,1,1,1,1,1,48+ Months,111.30895833333334,0.9428617418109878,1,6,4956.0,8.583697903333244
3758-CKOQL,1,634.7635456584312,20,Female,1,0,One Year,59,Offer B,Credit Card,107.0,6152.3,48,2427.85,8580.15,1,0,1,1,1,1,1,1,1,7,4,0,1,48+ Months,145.42627118644066,0.7170387464088623,1,7,6313.0,9.057323216134469
5574-NXZIU,1,705.2570990103623,36,Male,0,0,Two Year,63,No Offer,Credit Card,109.2,7049.75,17,827.82,7877.57,1,1,1,1,1,1,1,1,0,0,4,1,0,48+ Months,125.04079365079365,0.894914294636544,1,8,6879.6,8.971901694302655
0411-EZJZE,0,864.8123903385149,62,Female,0,0,Month-to-Month,3,No Offer,Bank Withdrawal,60.25,170.5,29,60.3,300.8,1,1,0,0,0,0,0,0,0,0,4,0,1,0-12 Months,100.26666666666667,0.5668218085106382,0,2,180.75,5.709764546333749
2868-SNELZ,0,978.6414052572927,54,Female,0,0,Month-to-Month,2,No Offer,Credit Card,80.6,155.8,20,10.64,166.44,1,0,0,0,0,1,0,0,0,0,1,1,0,0-12 Months,83.22,0.9360730593607307,1,2,161.2,5.120625078137744
3359-DSRKA,0,1264.2137019691286,48,Female,1,1,Two Year,58,Offer B,Credit Card,19.85,1158.85,0,684.98,1843.83,0,0,0,0,0,0,0,0,1,9,4,0,1,48+ Months,31.7901724137931,0.6285015429838976,0,0,1151.3000000000002,7.520142411307983
1972-XMUWV,2,1247.6878494744176,46,Female,1,0,Two Year,65,No Offer,Credit Card,59.8,3808.2,14,664.95,4473.15,1,1,0,0,1,0,0,0,1,7,5,1,1,48+ Months,68.8176923076923,0.8513463666543711,0,3,3887.0,8.406071668533206
2746-DIJLO,2,614.3407543735259,40,Female,0,0,One Year,41,Offer B,Credit Card,56.3,2364.0,8,1495.27,3859.27,1,0,0,0,0,0,0,1,0,0,5,1,1,24-48 Months,94.12853658536585,0.6125510783127379,0,2,2308.2999999999997,8.258492408199144
6568-POCUI,1,2838.7007429139658,51,Female,1,0,Two Year,45,No Offer,Credit Card,95.2,4285.8,18,2160.9,6452.75,1,1,1,1,1,0,0,0,1,3,5,0,1,24-48 Months,143.39444444444445,0.6641819379334393,1,5,4284.0,8.772416636193858
7394-FKDNK,0,364.3725197191643,62,Female,1,0,Month-to-Month,9,Offer E,Bank Withdrawal,89.45,853.1,18,238.59,1091.69,1,1,1,1,0,0,0,0,1,3,2,1,0,0-12 Months,121.2988888888889,0.7814489461293956,1,4,805.0500000000001,6.996397824892103
9114-AAFQH,2,1410.7125893364516,27,Female,1,0,One Year,48,Offer B,Bank Withdrawal,65.65,3094.65,42,2394.24,5488.89,1,0,1,1,0,1,0,1,1,6,3,1,1,48+ Months,114.351875,0.5638025174488831,0,5,3151.2000000000003,8.610663497872972
1099-GODLO,0,1196.9131736834024,62,Female,1,1,Two Year,1,No Offer,Credit Card,20.35,20.35,0,30.09,50.44,0,0,0,0,0,0,0,0,1,9,5,0,0,0-12 Months,50.44,0.40344964314036486,0,0,20.35,3.940416079929364
7826-VVKWT,2,1529.1509221958333,69,Female,1,1,Two Year,24,No Offer,Bank Withdrawal,96.55,2263.45,23,498.72,2762.17,1,1,1,1,0,1,0,0,1,9,5,1,1,24-48 Months,115.09041666666667,0.8194463048979606,1,5,2317.2,7.92413385035606
9445-SZLCH,2,806.1827862417938,39,Female,1,0,Month-to-Month,36,No Offer,Bank Withdrawal,97.35,3457.9,27,882.36,4335.3,1,1,0,0,0,1,0,1,1,3,2,1,1,24-48 Months,120.42500000000001,0.7976149286093235,1,4,3504.6,8.374776728917972
2481-SBOYW,2,1676.384530015743,62,Female,0,1,Two Year,61,Offer B,Credit Card,25.0,1498.35,0,1955.05,3453.4,0,0,0,0,0,0,0,0,0,0,4,0,1,48+ Months,56.61311475409836,0.433876759135924,0,0,1525.0,8.147404059760543
3251-YMVWZ,2,1933.236967519137,34,Male,0,0,One Year,53,Offer B,Bank Withdrawal,24.05,1301.9,0,2086.61,3388.51,0,0,0,0,0,0,0,0,0,0,3,0,0,48+ Months,63.93415094339623,0.38421016907136174,0,0,1274.65,8.12844064715432
0319-QZTCO,0,936.7973505813225,25,Female,1,1,Month-to-Month,3,Offer E,Credit Card,58.7,168.6,51,34.41,203.01,1,1,0,0,0,0,0,1,1,9,3,1,1,0-12 Months,67.67,0.8305009605438156,0,3,176.10000000000002,5.318169012250638
7873-CVMAW,1,1631.8883304140854,61,Male,0,0,Two Year,72,No Offer,Credit Card,88.55,6362.35,27,3319.2,9681.55,1,1,1,1,1,1,1,1,0,0,4,1,0,48+ Months,134.4659722222222,0.6571623345435391,1,8,6375.599999999999,9.178080575331164
9507-HSMMZ,0,1850.4508357497602,48,Male,0,0,Two Year,54,Offer B,Credit Card,20.0,1149.65,0,1474.2,2623.85,0,0,0,0,0,0,0,0,0,0,3,0,0,48+ Months,48.589814814814815,0.43815385788059535,0,0,1080.0,7.872779030535866
2974-GGUXS,2,129.44990012167614,74,Female,1,0,Month-to-Month,36,Offer C,Credit Card,91.95,3301.05,16,407.52,3690.81,1,1,0,0,0,0,0,1,0,0,5,1,1,24-48 Months,102.5225,0.8943971648499923,1,3,3310.2000000000003,8.213872131676611
4702-IOQDC,0,1098.7124906217177,58,Female,0,0,Month-to-Month,1,Offer E,Bank Withdrawal,70.1,70.1,30,46.17,116.27,1,0,0,0,0,0,0,0,0,0,3,1,1,0-12 Months,116.27,0.6029070267480863,0,1,70.1,4.764478968472973
9191-MYQKX,0,345.12003919892413,34,Female,1,1,Month-to-Month,7,No Offer,Bank Withdrawal,75.15,496.9,53,60.83,557.73,1,0,0,0,0,1,0,0,1,1,1,1,1,0-12 Months,79.67571428571429,0.890932888673731,0,2,526.0500000000001,6.325666351103706
5868-CZJDR,0,1149.0246244739274,41,Male,0,0,Month-to-Month,1,Offer E,Mailed Check,31.35,31.35,6,0.0,111.35,1,0,0,0,0,0,0,1,0,0,2,0,1,0-12 Months,111.35,0.2815446789402784,0,2,31.35,4.721618998631338
7325-ENZFI,0,1490.2805646918218,37,Female,0,0,One Year,39,No Offer,Bank Withdrawal,40.3,1630.4,19,0.0,1630.4,1,0,0,0,1,0,1,1,0,0,3,1,1,24-48 Months,41.805128205128206,1.0,0,4,1571.6999999999998,7.39719382086648
3858-VOBET,0,2196.679388496591,48,Male,0,0,Month-to-Month,23,No Offer,Bank Withdrawal,74.95,1710.45,13,662.4,2372.85,1,0,0,0,0,0,0,0,0,0,3,1,1,12-24 Months,103.16739130434782,0.7208420254124787,0,1,1723.8500000000001,7.772268388674653
0988-JRWWP,0,905.0343023833866,50,Female,0,0,Month-to-Month,3,No Offer,Bank Withdrawal,54.2,140.4,5,124.14,264.54,1,1,0,0,0,0,0,0,0,0,4,1,1,0-12 Months,88.18,0.530732592424586,0,2,162.60000000000002,5.581765488467756
0956-SYCWG,0,487.2366448511202,61,Female,0,0,One Year,13,Offer D,Bank Withdrawal,19.65,244.8,0,430.69,675.49,0,0,0,0,0,0,0,0,0,0,3,0,0,12-24 Months,51.96076923076923,0.3624035885061215,0,0,255.45,6.516917665535587
0840-DFEZH,0,171.4566077891468,63,Female,0,0,Month-to-Month,7,No Offer,Bank Withdrawal,75.35,564.65,17,176.19,740.84,1,0,0,0,0,0,0,0,0,0,3,1,1,0-12 Months,105.83428571428571,0.7621753685006208,0,1,527.4499999999999,6.6091335864919705
2979-SXESE,0,1832.8326521406516,57,Female,1,0,Month-to-Month,17,Offer D,Bank Withdrawal,94.4,1607.2,12,438.43,2045.63,1,1,0,0,0,1,1,0,1,1,1,1,0,12-24 Months,120.33117647058825,0.7856748287813534,1,4,1604.8000000000002,7.623949817003151
1496-GGSUK,0,1212.0702758620082,68,Female,0,0,Month-to-Month,1,No Offer,Mailed Check,25.7,25.7,9,0.0,25.7,1,0,0,0,0,0,0,0,0,0,1,1,1,0-12 Months,25.7,1.0,0,1,25.7,3.2846635654062037
3266-FTKHB,0,321.3141584895043,35,Male,0,0,Two Year,17,No Offer,Credit Card,19.15,343.45,0,470.22,785.04,0,0,0,0,0,0,0,0,0,0,3,0,0,12-24 Months,46.178823529411765,0.43749363089778864,0,0,325.54999999999995,6.667007681719566
8499-BRXTD,0,32.01425794795159,28,Male,0,0,One Year,18,Offer D,Credit Card,20.1,401.85,0,697.14,1098.99,0,0,0,0,0,0,0,0,0,0,5,0,0,12-24 Months,61.055,0.36565391859798546,0,0,361.8,7.003056367836049
5702-SKUOB,0,1010.7696215906353,34,Female,1,0,Month-to-Month,4,No Offer,Credit Card,19.6,93.45,0,116.56,210.01,0,0,0,0,0,0,0,0,1,1,4,0,0,0-12 Months,52.5025,0.4449788105328318,0,0,78.4,5.3519055257179655
5804-HYIEZ,1,3185.086113377796,40,Male,1,1,Month-to-Month,70,Offer A,Bank Withdrawal,106.05,7554.05,13,2819.6,10373.65,1,1,1,1,0,0,1,1,1,1,4,1,1,48+ Months,148.195,0.7281959580282736,1,6,7423.5,9.247120609590104
5482-VXSXJ,2,1372.0712820065112,50,Male,0,0,Month-to-Month,22,No Offer,Credit Card,93.2,2157.3,17,1023.0,3180.3,1,1,1,1,0,0,0,1,0,0,4,1,1,12-24 Months,144.5590909090909,0.6783322328082256,1,5,2050.4,8.065045197267658
9137-UIYPG,2,1387.19881169017,33,Female,1,1,Month-to-Month,35,No Offer,Bank Withdrawal,106.9,3756.45,56,913.15,4785.13,1,1,1,1,1,1,1,0,1,1,3,0,1,24-48 Months,136.718,0.7850256941817673,1,7,3741.5,8.473477430656882
8763-KIAFH,0,177.52125687242005,37,Female,1,0,One Year,27,No Offer,Credit Card,20.55,583.3,0,565.92,1149.22,0,0,0,0,0,0,0,0,1,10,4,0,1,24-48 Months,42.5637037037037,0.5075616505107812,0,0,554.85,7.047708507408778
6131-IUNXN,0,112.21710962884845,47,Female,1,1,Month-to-Month,19,No Offer,Mailed Check,20.2,382.2,0,891.29,1273.49,0,0,0,0,0,0,0,0,1,6,4,0,0,12-24 Months,67.02578947368421,0.3001201422861585,0,0,383.8,7.150301377571187
8063-RJYNF,0,1639.1474406655584,27,Male,0,0,Month-to-Month,16,No Offer,Bank Withdrawal,94.25,1483.25,59,327.04,1950.29,1,1,1,1,0,0,1,0,0,0,1,0,1,12-24 Months,121.893125,0.7605279214885992,1,5,1508.0,7.576245971299219
